T_K,T_C,J_MA_cm2,L_um,MTTF_hours
590.63,317.48,1.0,65.0,9.810285000838789
590.63,317.48,1.0,90.0,6.58101736451018
590.63,317.48,1.0,130.0,5.640408847583889
590.63,317.48,1.0,200.0,5.633263173308609
590.63,317.48,1.0,350.0,5.195115775282085
590.63,317.48,1.0,600.0,5.948764731446989
590.63,317.48,2.0,5.0,
590.63,317.48,2.0,15.0,
590.63,317.48,2.0,25.0,3.722463282059354
590.63,317.48,2.0,35.0,2.802829539861545
590.63,317.48,2.0,40.0,2.5353144161868237
590.63,317.48,2.0,50.0,2.379821958944793
590.63,317.48,2.0,65.0,2.821212697549195
590.63,317.48,2.0,90.0,2.358534869203729
590.63,317.48,2.0,130.0,2.016672038905821
590.63,317.48,2.0,200.0,1.7954119824493415
590.63,317.48,2.0,350.0,1.74236718024661
590.63,317.48,2.0,600.0,1.9172784209913722
590.63,317.48,4.0,5.0,
590.63,317.48,4.0,15.0,1.3355708780692577
590.63,317.48,4.0,25.0,0.7627069487944491
590.63,317.48,4.0,35.0,0.7828771068774659
590.63,317.48,4.0,40.0,0.5551498022927436
590.63,317.48,4.0,50.0,0.7429416874088149
590.63,317.48,4.0,65.0,0.7753125747311327
590.63,317.48,4.0,90.0,0.6399196648773842
590.63,317.48,4.0,130.0,0.8525603784237579
590.63,317.48,4.0,200.0,0.5568951644569285
590.63,317.48,4.0,350.0,0.6458834832089914
590.63,317.48,4.0,600.0,0.6161846234956337
590.63,317.48,8.0,5.0,0.9313312209608247
590.63,317.48,8.0,15.0,0.3097913540037285
590.63,317.48,8.0,25.0,0.2825766824420732
590.63,317.48,8.0,35.0,0.300632253565363
590.63,317.48,8.0,40.0,0.3206870675784094
590.63,317.48,8.0,50.0,0.25544044150642786
590.63,317.48,8.0,65.0,0.28346427562500137
590.63,317.48,8.0,90.0,0.2219961067386285
590.63,317.48,8.0,130.0,0.2730156097810225
590.63,317.48,8.0,200.0,0.21486169742206432
590.63,317.48,8.0,350.0,0.28138852326221026
590.63,317.48,8.0,600.0,0.33136848922112705
604.05,330.9,0.5,5.0,
604.05,330.9,0.5,15.0,
604.05,330.9,0.5,25.0,
604.05,330.9,0.5,35.0,
604.05,330.9,0.5,40.0,
604.05,330.9,0.5,50.0,
604.05,330.9,0.5,65.0,159.23971231352553
604.05,330.9,0.5,90.0,26.93710441024889
604.05,330.9,0.5,130.0,21.34040417891688
604.05,330.9,0.5,200.0,21.439395295949176
604.05,330.9,0.5,350.0,16.359154792656494
604.05,330.9,0.5,600.0,14.389107154138594
604.05,330.9,1.0,5.0,
604.05,330.9,1.0,15.0,
604.05,330.9,1.0,25.0,
604.05,330.9,1.0,35.0,28.71134327272099
604.05,330.9,1.0,40.0,15.165820662254811
604.05,330.9,1.0,50.0,10.580697898616148
604.05,330.9,1.0,65.0,7.516004183160473
604.05,330.9,1.0,90.0,6.644583783981958
604.05,330.9,1.0,130.0,4.836859058779508
604.05,330.9,1.0,200.0,4.751164367167164
604.05,330.9,1.0,350.0,3.682621917026033
604.05,330.9,1.0,600.0,3.3911057592259395
604.05,330.9,2.0,5.0,
604.05,330.9,2.0,15.0,
604.05,330.9,2.0,25.0,3.5033959160018493
604.05,330.9,2.0,35.0,1.9610369142960529
604.05,330.9,2.0,40.0,1.9584681195514229
604.05,330.9,2.0,50.0,1.5787964684926703
604.05,330.9,2.0,65.0,1.291512224298136
604.05,330.9,2.0,90.0,1.3039470704759406
604.05,330.9,2.0,130.0,1.5210917089559233
604.05,330.9,2.0,200.0,1.2746535733121707
604.05,330.9,2.0,350.0,0.8767867545987461
604.05,330.9,2.0,600.0,1.077300118991443
604.05,330.9,4.0,5.0,
604.05,330.9,4.0,15.0,0.9744106048079142
604.05,330.9,4.0,25.0,0.5159175394871325
604.05,330.9,4.0,35.0,0.36228521339319086
604.05,330.9,4.0,40.0,0.6096824381688944
604.05,330.9,4.0,50.0,0.48600520650871604
604.05,330.9,4.0,65.0,0.41714835425332275
604.05,330.9,4.0,90.0,0.38476788156120695
604.05,330.9,4.0,130.0,0.4655026273251429
604.05,330.9,4.0,200.0,0.35718906436017894
604.05,330.9,4.0,350.0,0.4527053585832063
604.05,330.9,4.0,600.0,0.4096280717487713
604.05,330.9,8.0,5.0,0.5978631555767198
604.05,330.9,8.0,15.0,0.19634523920253694
604.05,330.9,8.0,25.0,0.16511446571447408
604.05,330.9,8.0,35.0,0.1887720012652054
604.05,330.9,8.0,40.0,0.1396310921951782
604.05,330.9,8.0,50.0,0.1221241332910491
604.05,330.9,8.0,65.0,0.1676627765878119
604.05,330.9,8.0,90.0,0.1652749754403839
604.05,330.9,8.0,130.0,0.1594406569363424
604.05,330.9,8.0,200.0,0.1560930816138573
604.05,330.9,8.0,350.0,0.13880308599564262
604.05,330.9,8.0,600.0,0.1631642332760873
617.47,344.32,0.5,5.0,
617.47,344.32,0.5,15.0,
617.47,344.32,0.5,25.0,
617.47,344.32,0.5,35.0,
617.47,344.32,0.5,40.0,
617.47,344.32,0.5,50.0,
617.47,344.32,0.5,65.0,99.95238617331675
617.47,344.32,0.5,90.0,21.58769659731045
617.47,344.32,0.5,130.0,13.719714423274839
617.47,344.32,0.5,200.0,14.974506591413057
617.47,344.32,0.5,350.0,7.202182571951967
617.47,344.32,0.5,600.0,9.27114628418787
617.47,344.32,1.0,5.0,
617.47,344.32,1.0,15.0,
617.47,344.32,1.0,25.0,
617.47,344.32,1.0,35.0,11.904659067449634
617.47,344.32,1.0,40.0,8.610183384511851
617.47,344.32,1.0,50.0,5.125011997290959
617.47,344.32,1.0,65.0,2.971810077152125
617.47,344.32,1.0,90.0,3.478868173999421
617.47,344.32,1.0,130.0,2.686514992881048
617.47,344.32,1.0,200.0,1.8785951464380954
617.47,344.32,1.0,350.0,2.714027324007446
617.47,344.32,1.0,600.0,2.8560240860749744
617.47,344.32,2.0,5.0,
617.47,344.32,2.0,15.0,
617.47,344.32,2.0,25.0,2.1044215762249965
617.47,344.32,2.0,35.0,1.2432022550621398
617.47,344.32,2.0,40.0,1.0845266348460432
617.47,344.32,2.0,50.0,1.1736630823905874
617.47,344.32,2.0,65.0,1.126317050859119
617.47,344.32,2.0,90.0,0.9575169293878486
617.47,344.32,2.0,130.0,0.6607385478279305
617.47,344.32,2.0,200.0,0.7500574540137385
617.47,344.32,2.0,350.0,0.7512335462641521
617.47,344.32,2.0,600.0,0.5262949526929896
617.47,344.32,4.0,5.0,
617.47,344.32,4.0,15.0,0.4965564579966857
617.47,344.32,4.0,25.0,0.46487549978043946
617.47,344.32,4.0,35.0,0.32417982951301727
617.47,344.32,4.0,40.0,0.3552412856510075
617.47,344.32,4.0,50.0,0.27980755086312936
617.47,344.32,4.0,65.0,0.2587249382773252
617.47,344.32,4.0,90.0,0.26729368427053773
617.47,344.32,4.0,130.0,0.21728184436682918
617.47,344.32,4.0,200.0,0.20805466220323307
617.47,344.32,4.0,350.0,0.2859317339515711
617.47,344.32,4.0,600.0,0.287889303422013
617.47,344.32,8.0,5.0,0.30821513623652064
617.47,344.32,8.0,15.0,0.13783419989034265
617.47,344.32,8.0,25.0,0.10381853847285927
617.47,344.32,8.0,35.0,0.10536911758281405
617.47,344.32,8.0,40.0,0.10570397391745795
617.47,344.32,8.0,50.0,0.11220008282970358
617.47,344.32,8.0,65.0,0.09606266802153643
617.47,344.32,8.0,90.0,0.11526727167597177
617.47,344.32,8.0,130.0,0.09643333377526205
617.47,344.32,8.0,200.0,0.10005552384883284
617.47,344.32,8.0,350.0,0.07975443312417331
617.47,344.32,8.0,600.0,0.1243671507888535
630.89,357.74,0.5,5.0,
630.89,357.74,0.5,15.0,
630.89,357.74,0.5,25.0,
630.89,357.74,0.5,35.0,
630.89,357.74,0.5,40.0,
630.89,357.74,0.5,50.0,
630.89,357.74,0.5,65.0,68.1756889552977
630.89,357.74,0.5,90.0,16.31731543982593
630.89,357.74,0.5,130.0,7.131176837478668
630.89,357.74,0.5,200.0,6.1714546933432155
630.89,357.74,0.5,350.0,7.102165397537775
630.89,357.74,0.5,600.0,5.66926297108896
630.89,357.74,1.0,5.0,
630.89,357.74,1.0,15.0,
630.89,357.74,1.0,25.0,
630.89,357.74,1.0,35.0,7.255908396605123
630.89,357.74,1.0,40.0,6.456005286813039
630.89,357.74,1.0,50.0,3.1825928004141852
630.89,357.74,1.0,65.0,3.1699304756806774
630.89,357.74,1.0,90.0,2.044723670094882
630.89,357.74,1.0,130.0,1.8515871066034721
630.89,357.74,1.0,200.0,1.9393153834913253
630.89,357.74,1.0,350.0,1.320434847748384
630.89,357.74,1.0,600.0,1.252747541798461
630.89,357.74,2.0,5.0,
630.89,357.74,2.0,15.0,
630.89,357.74,2.0,25.0,1.0316236000250625
630.89,357.74,2.0,35.0,0.8419872654153155
630.89,357.74,2.0,40.0,0.556933154801872
630.89,357.74,2.0,50.0,0.47273876213629207
630.89,357.74,2.0,65.0,0.6251524784887071
630.89,357.74,2.0,90.0,0.4658892719027639
630.89,357.74,2.0,130.0,0.4529771135281316
630.89,357.74,2.0,200.0,0.34776020049679446
630.89,357.74,2.0,350.0,0.40102706048866676
630.89,357.74,2.0,600.0,0.4353959711443072
630.89,357.74,4.0,5.0,
630.89,357.74,4.0,15.0,0.33594128955945496
630.89,357.74,4.0,25.0,0.18590261680524428
630.89,357.74,4.0,35.0,0.2384121805721356
630.89,357.74,4.0,40.0,0.16225813827554483
630.89,357.74,4.0,50.0,0.15513375981066693
630.89,357.74,4.0,65.0,0.20797928989157707
630.89,357.74,4.0,90.0,0.1645086170115421
630.89,357.74,4.0,130.0,0.14271537513707433
630.89,357.74,4.0,200.0,0.1482920729892098
630.89,357.74,4.0,350.0,0.18288455109933713
630.89,357.74,4.0,600.0,0.18433260417379427
630.89,357.74,8.0,5.0,0.1997430212082896
630.89,357.74,8.0,15.0,0.0747817045223704
630.89,357.74,8.0,25.0,0.06730932029368399
630.89,357.74,8.0,35.0,0.05452443396898563
630.89,357.74,8.0,40.0,0.06176541482150001
630.89,357.74,8.0,50.0,0.06106972429879627
630.89,357.74,8.0,65.0,0.07107325491342024
630.89,357.74,8.0,90.0,0.07059290409239638
630.89,357.74,8.0,130.0,0.055320593472039326
630.89,357.74,8.0,200.0,0.05570619159679678
630.89,357.74,8.0,350.0,0.0630338702201494
630.89,357.74,8.0,600.0,0.052026208844622925
644.32,371.17,0.5,5.0,
644.32,371.17,0.5,15.0,
644.32,371.17,0.5,25.0,
644.32,371.17,0.5,35.0,
644.32,371.17,0.5,40.0,
644.32,371.17,0.5,50.0,
644.32,371.17,0.5,65.0,44.55382581786698
644.32,371.17,0.5,90.0,9.289446422502133
644.32,371.17,0.5,130.0,5.038367237066737
644.32,371.17,0.5,200.0,3.88297683101958
644.32,371.17,0.5,350.0,4.704707874781581
644.32,371.17,0.5,600.0,3.405357547641173
644.32,371.17,1.0,5.0,
644.32,371.17,1.0,15.0,
644.32,371.17,1.0,25.0,
644.32,371.17,1.0,35.0,7.938496273103709
644.32,371.17,1.0,40.0,3.2838270636839484
644.32,371.17,1.0,50.0,2.3157465514248186
644.32,371.17,1.0,65.0,2.3577347933661588
644.32,371.17,1.0,90.0,1.1349830357351778
644.32,371.17,1.0,130.0,0.8671465350422153
644.32,371.17,1.0,200.0,1.2652478819770345
644.32,371.17,1.0,350.0,0.8567161753486496
644.32,371.17,1.0,600.0,0.9304824607945179
644.32,371.17,2.0,5.0,
644.32,371.17,2.0,15.0,
644.32,371.17,2.0,25.0,0.6246952250435548
644.32,371.17,2.0,35.0,0.49705520463045255
644.32,371.17,2.0,40.0,0.3785257448766471
644.32,371.17,2.0,50.0,0.3793824583988308
644.32,371.17,2.0,65.0,0.3794403689852032
644.32,371.17,2.0,90.0,0.281444737639914
644.32,371.17,2.0,130.0,0.2776747898436772
644.32,371.17,2.0,200.0,0.2799791138501175
644.32,371.17,2.0,350.0,0.2300602423962305
644.32,371.17,2.0,600.0,0.26264269941092944
644.32,371.17,4.0,5.0,
644.32,371.17,4.0,15.0,0.19094528520428258
644.32,371.17,4.0,25.0,0.12618673873717404
644.32,371.17,4.0,35.0,0.11460321333276115
644.32,371.17,4.0,40.0,0.11508539001565816
644.32,371.17,4.0,50.0,0.10000074847361454
644.32,371.17,4.0,65.0,0.11759916881450296
644.32,371.17,4.0,90.0,0.1269036778123511
644.32,371.17,4.0,130.0,0.09283155573178475
644.32,371.17,4.0,200.0,0.10479658737123279
644.32,371.17,4.0,350.0,0.0924565850963467
644.32,371.17,4.0,600.0,0.10032572518913756
644.32,371.17,8.0,5.0,0.18331486745295636
644.32,371.17,8.0,15.0,0.05214482661986175
644.32,371.17,8.0,25.0,0.03267305458407946
644.32,371.17,8.0,35.0,0.043443967343483776
644.32,371.17,8.0,40.0,0.04810632209738962
644.32,371.17,8.0,50.0,0.03789298818539271
644.32,371.17,8.0,65.0,0.044648138346667726
644.32,371.17,8.0,90.0,0.034092801215298195
644.32,371.17,8.0,130.0,0.02985891571237177
644.32,371.17,8.0,200.0,0.03771837338445627
644.32,371.17,8.0,350.0,0.02814429189914909
644.32,371.17,8.0,600.0,0.035175433667522356
657.74,384.59,0.5,5.0,
657.74,384.59,0.5,15.0,
657.74,384.59,0.5,25.0,
657.74,384.59,0.5,35.0,
657.74,384.59,0.5,40.0,
657.74,384.59,0.5,50.0,
657.74,384.59,0.5,65.0,32.27516837965522
657.74,384.59,0.5,90.0,4.611117842401455
657.74,384.59,0.5,130.0,3.137534015241112
657.74,384.59,0.5,200.0,2.504759104528231
657.74,384.59,0.5,350.0,2.447034074655638
657.74,384.59,0.5,600.0,2.152920849251421
657.74,384.59,1.0,5.0,
657.74,384.59,1.0,15.0,
657.74,384.59,1.0,25.0,
657.74,384.59,1.0,35.0,4.994868194042475
657.74,384.59,1.0,40.0,2.669996144349327
657.74,384.59,1.0,50.0,1.557702675036721
657.74,384.59,1.0,65.0,1.09802616601852
657.74,384.59,1.0,90.0,0.9204247713718084
657.74,384.59,1.0,130.0,0.6608009157434871
657.74,384.59,1.0,200.0,0.7739336755211644
657.74,384.59,1.0,350.0,0.5354948203979201
657.74,384.59,1.0,600.0,0.6902028502935366
657.74,384.59,2.0,5.0,
657.74,384.59,2.0,15.0,
657.74,384.59,2.0,25.0,0.5316273679279993
657.74,384.59,2.0,35.0,0.32149313124998813
657.74,384.59,2.0,40.0,0.2773561362713949
657.74,384.59,2.0,50.0,0.2700081464794248
657.74,384.59,2.0,65.0,0.15063613238384918
657.74,384.59,2.0,90.0,0.22349543528645677
657.74,384.59,2.0,130.0,0.19781453957249764
657.74,384.59,2.0,200.0,0.1909665009589999
657.74,384.59,2.0,350.0,0.2067505925863151
657.74,384.59,2.0,600.0,0.18051848278899663
657.74,384.59,4.0,5.0,
657.74,384.59,4.0,15.0,0.10313163918568619
657.74,384.59,4.0,25.0,0.08557169938467511
657.74,384.59,4.0,35.0,0.07866398682014994
657.74,384.59,4.0,40.0,0.07661321044680629
657.74,384.59,4.0,50.0,0.07375117336248906
657.74,384.59,4.0,65.0,0.08083400648569193
657.74,384.59,4.0,90.0,0.05671259184863974
657.74,384.59,4.0,130.0,0.06666423214567171
657.74,384.59,4.0,200.0,0.07713836351814193
657.74,384.59,4.0,350.0,0.04820003960531658
657.74,384.59,4.0,600.0,0.06365105213193833
657.74,384.59,8.0,5.0,0.08660879475415942
657.74,384.59,8.0,15.0,0.02981433432334629
657.74,384.59,8.0,25.0,0.024281423298044398
657.74,384.59,8.0,35.0,0.025811234905431267
657.74,384.59,8.0,40.0,0.034382310264520606
657.74,384.59,8.0,50.0,0.021140925687840657
657.74,384.59,8.0,65.0,0.0210498977101148
657.74,384.59,8.0,90.0,0.020291117110847252
657.74,384.59,8.0,130.0,0.031541271857221595
657.74,384.59,8.0,200.0,0.022476961126854954
657.74,384.59,8.0,350.0,0.023803675905694915
657.74,384.59,8.0,600.0,0.022393392831877856
671.16,398.01,0.5,5.0,
671.16,398.01,0.5,15.0,
671.16,398.01,0.5,25.0,
671.16,398.01,0.5,35.0,
671.16,398.01,0.5,40.0,
671.16,398.01,0.5,50.0,
671.16,398.01,0.5,65.0,15.301044559528343
671.16,398.01,0.5,90.0,3.927389139078778
671.16,398.01,0.5,130.0,3.6415554853113745
671.16,398.01,0.5,200.0,2.38719910071582
671.16,398.01,0.5,350.0,1.440149216898474
671.16,398.01,0.5,600.0,1.660521655575061
671.16,398.01,1.0,5.0,
671.16,398.01,1.0,15.0,
671.16,398.01,1.0,25.0,
671.16,398.01,1.0,35.0,2.368187433048788
671.16,398.01,1.0,40.0,1.174429324686409
671.16,398.01,1.0,50.0,1.116457250513209
671.16,398.01,1.0,65.0,0.8470430735326488
671.16,398.01,1.0,90.0,0.672546569867108
671.16,398.01,1.0,130.0,0.46432414155544516
671.16,398.01,1.0,200.0,0.4397476244619143
671.16,398.01,1.0,350.0,0.4690809730284843
671.16,398.01,1.0,600.0,0.42782580376085616
671.16,398.01,2.0,5.0,
671.16,398.01,2.0,15.0,
671.16,398.01,2.0,25.0,0.27790755628030905
671.16,398.01,2.0,35.0,0.16187079103088056
671.16,398.01,2.0,40.0,0.1919295397511989
671.16,398.01,2.0,50.0,0.19805995852137245
671.16,398.01,2.0,65.0,0.1280946491254903
671.16,398.01,2.0,90.0,0.15573858740426041
671.16,398.01,2.0,130.0,0.14010287752437642
671.16,398.01,2.0,200.0,0.14266899070923256
671.16,398.01,2.0,350.0,0.14042062232478497
671.16,398.01,2.0,600.0,0.10898294886268893
671.16,398.01,4.0,5.0,
671.16,398.01,4.0,15.0,0.06361224965116594
671.16,398.01,4.0,25.0,0.0534555143712831
671.16,398.01,4.0,35.0,0.05895261232724704
671.16,398.01,4.0,40.0,0.045995407984970496
671.16,398.01,4.0,50.0,0.04297485669981302
671.16,398.01,4.0,65.0,0.0348691525283941
671.16,398.01,4.0,90.0,0.057518768084491086
671.16,398.01,4.0,130.0,0.04869046656603214
671.16,398.01,4.0,200.0,0.047271538713145565
671.16,398.01,4.0,350.0,0.047895573584678205
671.16,398.01,4.0,600.0,0.044758788758765176
671.16,398.01,8.0,5.0,0.06039289882001927
671.16,398.01,8.0,15.0,0.020375719121574033
671.16,398.01,8.0,25.0,0.017281054240273125
671.16,398.01,8.0,35.0,0.02604344993245563
671.16,398.01,8.0,40.0,0.01878490033575682
671.16,398.01,8.0,50.0,0.015793808106792345
671.16,398.01,8.0,65.0,0.017822726856331354
671.16,398.01,8.0,90.0,0.014043445475394876
671.16,398.01,8.0,130.0,0.020209906117775317
671.16,398.01,8.0,200.0,0.014454331703371816
671.16,398.01,8.0,350.0,0.017067249750401182
671.16,398.01,8.0,600.0,0.018493008716739635
684.58,411.43,0.5,5.0,
684.58,411.43,0.5,15.0,
684.58,411.43,0.5,25.0,
684.58,411.43,0.5,35.0,
684.58,411.43,0.5,40.0,
684.58,411.43,0.5,50.0,
684.58,411.43,0.5,65.0,12.558652058998804
684.58,411.43,0.5,90.0,2.7746593516086993
684.58,411.43,0.5,130.0,1.6962241917743406
684.58,411.43,0.5,200.0,1.2916932769708447
684.58,411.43,0.5,350.0,1.0093359649734441
684.58,411.43,0.5,600.0,0.9471320049322015
684.58,411.43,1.0,5.0,
684.58,411.43,1.0,15.0,
684.58,411.43,1.0,25.0,
684.58,411.43,1.0,35.0,2.2521872657362816
684.58,411.43,1.0,40.0,1.0141664293752883
684.58,411.43,1.0,50.0,0.5726242414210039
684.58,411.43,1.0,65.0,0.4429261291901008
684.58,411.43,1.0,90.0,0.4559253756411263
684.58,411.43,1.0,130.0,0.3707447036604698
684.58,411.43,1.0,200.0,0.3297638335120216
684.58,411.43,1.0,350.0,0.2711826054608118
684.58,411.43,1.0,600.0,0.2956292397857139
684.58,411.43,2.0,5.0,
684.58,411.43,2.0,15.0,
684.58,411.43,2.0,25.0,0.17999156753941975
684.58,411.43,2.0,35.0,0.13346337863820765
684.58,411.43,2.0,40.0,0.14673492709904815
684.58,411.43,2.0,50.0,0.12914942087885567
684.58,411.43,2.0,65.0,0.08896394962083508
684.58,411.43,2.0,90.0,0.08369222053195255
684.58,411.43,2.0,130.0,0.091109409330924
684.58,411.43,2.0,200.0,0.11105602873363192
684.58,411.43,2.0,350.0,0.062154379845517416
684.58,411.43,2.0,600.0,0.08479369499655566
684.58,411.43,4.0,5.0,
684.58,411.43,4.0,15.0,0.04434737374727013
684.58,411.43,4.0,25.0,0.035404470750999055
684.58,411.43,4.0,35.0,0.03284536383985977
684.58,411.43,4.0,40.0,0.03149648407449957
684.58,411.43,4.0,50.0,0.029599644413653516
684.58,411.43,4.0,65.0,0.030845664042746482
684.58,411.43,4.0,90.0,0.027440934314815504
684.58,411.43,4.0,130.0,0.023228213115313097
684.58,411.43,4.0,200.0,0.03183334942625749
684.58,411.43,4.0,350.0,0.031183999649024834
684.58,411.43,4.0,600.0,0.031323472554586576
684.58,411.43,8.0,5.0,0.033432240087064455
684.58,411.43,8.0,15.0,0.01468543689234894
684.58,411.43,8.0,25.0,0.013711738320057131
684.58,411.43,8.0,35.0,0.010104540677359022
684.58,411.43,8.0,40.0,0.01163656830683555
684.58,411.43,8.0,50.0,0.011188182244249662
684.58,411.43,8.0,65.0,0.01473289190917104
684.58,411.43,8.0,90.0,0.014666566853229283
684.58,411.43,8.0,130.0,0.008448200356253472
684.58,411.43,8.0,200.0,0.015601289647333257
684.58,411.43,8.0,350.0,0.009279658611834381
684.58,411.43,8.0,600.0,0.0122767487385265
698.0,424.85,0.5,5.0,
698.0,424.85,0.5,15.0,
698.0,424.85,0.5,25.0,
698.0,424.85,0.5,35.0,
698.0,424.85,0.5,40.0,
698.0,424.85,0.5,50.0,
698.0,424.85,0.5,65.0,9.351484560008256
698.0,424.85,0.5,90.0,1.6068404657046773
698.0,424.85,0.5,130.0,1.2436373469344773
698.0,424.85,0.5,200.0,0.8742017758770937
698.0,424.85,0.5,350.0,0.8156359076268651
698.0,424.85,0.5,600.0,0.7153183530166115
698.0,424.85,1.0,5.0,
698.0,424.85,1.0,15.0,
698.0,424.85,1.0,25.0,
698.0,424.85,1.0,35.0,1.472085474314496
698.0,424.85,1.0,40.0,0.7110043764463153
698.0,424.85,1.0,50.0,0.42845422834120656
698.0,424.85,1.0,65.0,0.3847228234424686
698.0,424.85,1.0,90.0,0.28760810166862605
698.0,424.85,1.0,130.0,0.2549864907100775
698.0,424.85,1.0,200.0,0.18714902435973274
698.0,424.85,1.0,350.0,0.16433335775938746
698.0,424.85,1.0,600.0,0.16989987032449605
698.0,424.85,2.0,5.0,
698.0,424.85,2.0,15.0,
698.0,424.85,2.0,25.0,0.1231726241966966
698.0,424.85,2.0,35.0,0.10648083058309732
698.0,424.85,2.0,40.0,0.10016517095640717
698.0,424.85,2.0,50.0,0.07547675263334118
698.0,424.85,2.0,65.0,0.08713175631786574
698.0,424.85,2.0,90.0,0.07967941425635651
698.0,424.85,2.0,130.0,0.06340428562342766
698.0,424.85,2.0,200.0,0.05168135467738578
698.0,424.85,2.0,350.0,0.07155943880173529
698.0,424.85,2.0,600.0,0.05495883780648425
698.0,424.85,4.0,5.0,
698.0,424.85,4.0,15.0,0.0378886132961991
698.0,424.85,4.0,25.0,0.02523704251509255
698.0,424.85,4.0,35.0,0.02070286660592088
698.0,424.85,4.0,40.0,0.018355368929498763
698.0,424.85,4.0,50.0,0.024047423124488886
698.0,424.85,4.0,65.0,0.01868406142481362
698.0,424.85,4.0,90.0,0.03208920650132839
698.0,424.85,4.0,130.0,0.016761608269783682
698.0,424.85,4.0,200.0,0.015993661824075182
698.0,424.85,4.0,350.0,0.02050689088333201
698.0,424.85,4.0,600.0,0.023678192343128047
698.0,424.85,8.0,5.0,0.029008392538207906
698.0,424.85,8.0,15.0,0.010434533266219622
698.0,424.85,8.0,25.0,0.006408269035529479
698.0,424.85,8.0,35.0,0.00726671498037355
698.0,424.85,8.0,40.0,0.006746339690767231
698.0,424.85,8.0,50.0,0.005843366231622537
698.0,424.85,8.0,65.0,0.00775682291275606
698.0,424.85,8.0,90.0,0.005353431983614428
698.0,424.85,8.0,130.0,0.006065053501528645
698.0,424.85,8.0,200.0,0.006752760046656929
698.0,424.85,8.0,350.0,0.006408861217132873
698.0,424.85,8.0,600.0,0.007670127701135336
